animal,ds_type,video_id,segment_id,start_time,end_time,total_time,interacting_object,video_path
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,1,NONE,NONE,4,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_001.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,4,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_004.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,6,0:00,0:06,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_006.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,18,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_018.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,26,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_026.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,29,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_029.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,42,0:00,0:02,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_042.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,43,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_043.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,44,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_044.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,48,0:00,0:07,7,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_048.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,50,0:00,0:05,5,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_050.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,51,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_051.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,52,0:00,0:11,11,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_052.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,53,0:00,0:10,10,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_053.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,54,0:00,0:15,15,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_054.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,55,0:00,0:09,9,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_055.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,57,0:00;0:04,0:03;0:08,8,cat;cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_057.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,58,NONE,NONE,8,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_058.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,59,NONE,NONE,6,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_059.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,63,0:00,0:03,7,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_063.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,72,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_072.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,75,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_075.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,80,0:00,0:06,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_080.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,85,0:00,0:12,12,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_085.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,86,NONE,NONE,16,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_086.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,90,0:00,0:03,3,other animal,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_090.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,96,NONE,NONE,3,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_096.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,97,0:00,0:03,3,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_097.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,99,0:00,0:11,11,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_099.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,105,0:00,0:07,7,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_105.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,106,0:00,0:09,9,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_106.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,107,NONE,NONE,4,NONE,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_107.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,108,0:00,0:06,6,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_108.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,109,0:00,0:03,4,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_109.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,113,0:00,0:05,5,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_113.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,114,0:00,0:04,4,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_114.mp4
cat,train,1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e,115,0:00,0:11,11,cat,training_set/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e/edited_1a044b4b2deb497eeadbc4caeb4063c21718f7ec42fe61c488f630c1d2fca47e_segment_115.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,1,0:00;0:05,0:04;0:06,6,dog;person,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_1.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,3,0:03;0:06,0:04;0:11,11,person;other animal,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_3.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,5,0:00,0:14,14,other animal,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_5.mp4
cat,train,0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49,7,NONE,NONE,4,NONE,training_set/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49/edited_0bcdd8b3f48a309a7357b9c7921cce951e7b3d538d89c2838ca898086ae15a49_segment_7.mp4
cat,train,0c86c6d1468bb92f2a5343b4a49f122060fa5962df2113171d3acec58433c805,3,0:00,0:08,8,other,training_set/edited_0c86c6d1468bb92f2a5343b4a49f122060fa5962df2113171d3acec58433c805/edited_0c86c6d1468bb92f2a5343b4a49f122060fa5962df2113171d3acec58433c805_segment_3.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,1,0:00;0:03;0:06,0:02;0:05;0:10,10,cat;other;other,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_1.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,3,0:00;0:13,0:12;0:16,16,cat;plastic,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_3.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,5,0:00,0:03,3,cat,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_5.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,7,0:00,0:04,7,cat,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_7.mp4
cat,train,0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4,11,NONE,NONE,5,NONE,training_set/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4/edited_0c324439657c09e7fe9399a5916c8255737c72c8411bc87f3886ffeaafcddba4_segment_11.mp4
cat,train,0dae9a947f47e685e0834323cf137edfcc22b251298a051ac9b4fb382acce625,1,0:00;0:02,0:01;0:06,6,cat;bird,training_set/edited_0dae9a947f47e685e0834323cf137edfcc22b251298a051ac9b4fb382acce625/edited_0dae9a947f47e685e0834323cf137edfcc22b251298a051ac9b4fb382acce625_segment_1.mp4
cat,train,1a4531fd756370d859a9334387e1e07c5e2eab13114e5854eeb123d87ce1dc9e,1,0:00,0:12,15,other,training_set/edited_1a4531fd756370d859a9334387e1e07c5e2eab13114e5854eeb123d87ce1dc9e/edited_1a4531fd756370d859a9334387e1e07c5e2eab13114e5854eeb123d87ce1dc9e_segment_1.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,1,0:00,0:18,19,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_1.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,3,0:08,0:22,22,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_3.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,5,0:00,0:10,23,cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_5.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,7,0:01;0:29;0:54,0:28;0:54;1:01,74,cat;person;cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_7.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,9,0:00,0:04,4,cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_9.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,11,0:00,0:21,21,cat,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_11.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,13,NONE,NONE,12,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_13.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,15,0:29,0:39,70,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_15.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,17,NONE,NONE,12,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_17.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,19,NONE,NONE,24,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_19.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,21,NONE,NONE,6,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_21.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,23,NONE,NONE,138,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_23.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,25,NONE,NONE,10,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_25.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,27,NONE,NONE,80,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_27.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,29,NONE,NONE,10,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_29.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,31,NONE,NONE,3,NONE,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_31.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,33,0:03,0:06,6,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_33.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,35,0:30,0:43,52,person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_35.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,37,0:10;0:16,0:15;0:51,51,person;food,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_37.mp4
cat,train,1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5,39,0:05;0:22,0:11;0:27,27,other;person,training_set/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5/edited_1b7c6363d36ffa9b0122d3803f7c12d46d1f4c13271821fbe29405f307eb8ac5_segment_39.mp4
cat,train,1b4c5719554f34e5a6b23c183538ee91b84c9ef1248705a8e66fb340c77792be,1,0:00,0:14,14,cat,training_set/edited_1b4c5719554f34e5a6b23c183538ee91b84c9ef1248705a8e66fb340c77792be/edited_1b4c5719554f34e5a6b23c183538ee91b84c9ef1248705a8e66fb340c77792be_segment_1.mp4
cat,train,1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d,1,0:00,0:05,5,cat,training_set/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d_segment_1.mp4
cat,train,1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d,4,0:00,0:07,7,cat,training_set/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d_segment_4.mp4
cat,train,1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d,8,0:00,0:03,7,cat,training_set/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d/edited_1bd597122cac849189703bb5ed041c03cfb905aeb3f5dfbdeefe12c67f9bcb4d_segment_8.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,9,0:00,0:07,7,other,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_9.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,11,NONE,NONE,7,NONE,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_11.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,13,0:01,0:11,11,food,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_13.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,21,NONE,NONE,9,NONE,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_21.mp4
cat,train,1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124,23,0:00,0:06,13,other,training_set/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124/edited_1c77e789e2abd59223a3ac5efeae165393646dd7abf99a4b20371eef99a5d124_segment_23.mp4
cat,train,1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84,5,0:00,0:10,10,plastic,training_set/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84_segment_5.mp4
cat,train,1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84,7,0:00,0:04,5,plastic,training_set/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84/edited_1ce4bfb57909af5ce7898626dac2d32f7e5f2c77d52d47ba56ed9eeb0464ca84_segment_7.mp4
